dataset_ID,file,product,N_diffs,S_diffs,N_diffs_vs_ref,S_diffs_vs_ref,N_sites,S_sites,piN,piS,mean_dN_vs_ref,mean_dS_vs_ref,mean_gdiv_polymorphic,mean_N_gdiv,mean_S_gdiv,replicate,ID_rep
Lion3_20211118,Lion3_20211118,ORF1ab,0.883097200257451,0.475240477557002,7.576669,5.376382,16372.5492386662,4915.45076133332,5.39376725874727e-05,9.66829901532963e-05,0.000462766603389201,0.0010937719165641,0.084875189407875,0.0981044599828889,0.158354296893333,1,Lion3_20211118
Lion4_20211014,Lion4_20211014_R,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,2,Lion4_20211014_R
Lion4_20211014,Lion4_20211014_R,M,0.00239344812382362,0,0.998802,0,502.000399333334,163.999600666667,4.76782115512689e-06,0,0.00198964383559541,0,0.00239312959199989,0.00239312959199989,*,2,Lion4_20211014_R
Lion4_20211014,Lion4_20211014_R,N,0.0161677852585354,0.00375668986975827,4.991887,0.998119,958.998182499997,298.0018175,1.68590363919021e-05,1.2606264959301e-05,0.00520531434896647,0.00334937218965116,0.00331986000600004,0.00538807878600004,0.00375492367800012,2,Lion4_20211014_R
Lion4_20211014,Lion4_20211014_R,ORF10,0,0,0,0,87.6666666666667,26.3333333333333,0,0,0,0,*,*,*,2,Lion4_20211014_R
Lion4_20211014,Lion4_20211014_R,ORF3a,0.00141749729661596,0,0.999291,0,628.666430333333,196.333569666667,2.25476855168547e-06,0,0.00158954089447746,0,0.00141699463800005,0.00141699463800005,*,2,Lion4_20211014_R
Lion4_20211014,Lion4_20211014_R,ORF6,0,0,0,0,146,37,0,0,0,0,*,*,*,2,Lion4_20211014_R
Lion4_20211014,Lion4_20211014_R,ORF7a,0.00239807923169263,0,1.9988,0,274.666666666667,88.3333333333333,8.73087098917222e-06,0,0.00727718446601942,0,0.00119855999999996,0.00239711999999992,*,2,Lion4_20211014_R
Lion4_20211014,Lion4_20211014_R,ORF8,0,0,0,0,280.5,82.5,0,0,0,0,*,*,*,2,Lion4_20211014_R
Lion4_20211014,Lion4_20211014_R,S,0.0108567160109587,0.000779797046045971,8.994569,0.99961,2928.16575049999,890.834249500004,3.70768492497562e-06,8.7535593347881e-07,0.00307174175453154,0.00112210548770554,0.00116315546299999,0.00155026554714285,0.000779695799999924,2,Lion4_20211014_R
Lion4_20211014,Lion4_20211014_R,ORF1ab,0.175912400330576,0.102956214040653,11.051897,7.013339,16373.0031516662,4914.99684833332,1.07440521876815e-05,2.09473611515265e-05,0.000675007321358472,0.00142692644907356,0.0132688776323809,0.0159781796667272,0.01286080674325,2,Lion4_20211014_R
Lion4_20211014,Lion4_20211014,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,1,Lion4_20211014
Lion4_20211014,Lion4_20211014,M,0.00130926452883419,0,0.999345,0,502.000218333334,163.999781666667,2.60809553665338e-06,0,0.00199072622581296,0,0.00130914194999998,0.00130914194999998,*,1,Lion4_20211014
Lion4_20211014,Lion4_20211014,N,0.224592924049331,0.00356091176200067,4.872642,0.998217,959.000238499997,297.9997615,0.000234194857345004,1.19493778923735e-05,0.00508096015452661,0.00334972415741346,0.0380205783443333,0.056140957061,0.00355964182199986,1,Lion4_20211014
Lion4_20211014,Lion4_20211014,ORF10,0,0,0,0,87.6666666666667,26.3333333333333,0,0,0,0,*,*,*,1,Lion4_20211014
Lion4_20211014,Lion4_20211014,ORF3a,0.00232982397051039,0,0.998834,0,628.666278,196.333722,3.70597891447645e-06,0,0.00158881434387992,0,0.00232928088799977,0.00232928088799977,*,1,Lion4_20211014
Lion4_20211014,Lion4_20211014,ORF6,0,0,0,0,146,37,0,0,0,0,*,*,*,1,Lion4_20211014
Lion4_20211014,Lion4_20211014,ORF7a,0.00542958232083266,0,1.997282,0,274.666335666667,88.3336643333333,1.97679206214116e-05,0,0.00727166653005445,0,0.00271403832600003,0.00271403832600003,*,1,Lion4_20211014
Lion4_20211014,Lion4_20211014,ORF8,0,0,0,0,280.5,82.5,0,0,0,0,*,*,*,1,Lion4_20211014
Lion4_20211014,Lion4_20211014,S,0.0242733199411358,0.0014271078055902,8.987842,0.999286,2928.16575016666,890.834249833337,8.28959902278561e-06,1.60199027580854e-06,0.00306944441225311,0.00112174178326322,0.0025692340432,0.00303317000299999,0.00142698040800004,1,Lion4_20211014
Lion4_20211014,Lion4_20211014,ORF1ab,0.124839761184737,0.166237305220351,11.019766,7.065153,16373.0021703328,4914.99782966665,7.62473246421121e-06,3.38224575028197e-05,0.000673044923915501,0.0014374681830692,0.0138553037642857,0.010398860292,0.0184638950606666,1,Lion4_20211014
Lion4_20211021,Lion4_20211021_R,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,2,Lion4_20211021_R
Lion4_20211021,Lion4_20211021_R,M,0.00129337206550565,0,0.999353,0,502.000215666667,163.999784333333,2.57643727062552e-06,0,0.001990742172636,0,0.00129316278199987,0.00129316278199987,*,2,Lion4_20211021_R
Lion4_20211021,Lion4_20211021_R,N,0.0181624839627983,0.00244774821362924,4.990896,0.998775,958.999643833331,298.000356166667,1.89389892682325e-05,8.2139103627791e-06,0.00520427304858039,0.00335158995394422,0.00343404133633326,0.00363144985359996,0.00244699874999976,2,Lion4_20211021_R
Lion4_20211021,Lion4_20211021_R,ORF10,0,0,0,0,87.6666666666667,26.3333333333333,0,0,0,0,*,*,*,2,Lion4_20211021_R
Lion4_20211021,Lion4_20211021_R,ORF3a,0.00412289030096382,0,0.997935,0,628.665978333333,196.334021666667,6.5581571821241e-06,0,0.00158738508905101,0,0.00412147154999998,0.00412147154999998,*,2,Lion4_20211021_R
Lion4_20211021,Lion4_20211021_R,ORF6,0,0,0,0,146,37,0,0,0,0,*,*,*,2,Lion4_20211021_R
Lion4_20211021,Lion4_20211021_R,ORF7a,0.00319572119352316,0,1.998401,0,274.666231,88.333769,1.16349257128852e-05,0,0.00727574333664629,0,0.00159720648700001,0.00159720648700001,*,2,Lion4_20211021_R
Lion4_20211021,Lion4_20211021_R,ORF8,0,0,0,0,280.5,82.5,0,0,0,0,*,*,*,2,Lion4_20211021_R
Lion4_20211021,Lion4_20211021_R,S,0.0235462897577416,0.00151513788429087,8.988213,0.999242,2928.16410366666,890.835896333337,8.04131494141905e-06,1.70080470547623e-06,0.00306957283874388,0.00112169031817517,0.00250484475139998,0.00261484407133334,0.00151485087199976,2,Lion4_20211021_R
Lion4_20211021,Lion4_20211021_R,ORF1ab,0.113170966514042,0.111015232411107,11.010305,7.028898,16373.0037376662,4914.99626233332,6.9120467036657e-06,2.25870430994803e-05,0.000672467018050618,0.00143009223707184,0.0112033864091,0.0102832106158182,0.0158503444868572,2,Lion4_20211021_R
Lion4_20211021,Lion4_20211021,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,1,Lion4_20211021
Lion4_20211021,Lion4_20211021,M,0.00111750003800443,0,0.999441,0,502.000186333334,163.999813666667,2.2260948669497e-06,0,0.00199091758770057,0,0.00111737503800025,0.00111737503800025,*,1,Lion4_20211021
Lion4_20211021,Lion4_20211021,N,0.0187601663995881,0.00338307928093509,4.990592,0.998306,958.998929666664,298.001070333333,1.95622391425493e-05,1.13525742613974e-05,0.00520395992697788,0.0033500081019284,0.00368984131399996,0.00375135743119999,0.00338226072799985,1,Lion4_20211021
Lion4_20211021,Lion4_20211021,ORF10,0,0,0,0,87.6666666666667,26.3333333333333,0,0,0,0,*,*,*,1,Lion4_20211021
Lion4_20211021,Lion4_20211021,ORF3a,0.00186469378389893,0,0.999067,0,628.666355666667,196.333644333334,2.96611034945798e-06,0,0.00158918477344082,0,0.00186425902200016,0.00186425902200016,*,1,Lion4_20211021
Lion4_20211021,Lion4_20211021,ORF6,0,0,0,0,146,37,0,0,0,0,*,*,*,1,Lion4_20211021
Lion4_20211021,Lion4_20211021,ORF7a,0.00213697879736353,0,1.998931,0,274.666375,88.333625,7.78027087357721e-06,0,0.00727766913587439,0,0.00106819673900005,0.00106819673900005,*,1,Lion4_20211021
Lion4_20211021,Lion4_20211021,ORF8,0,0,0,0,280.5,82.5,0,0,0,0,*,*,*,1,Lion4_20211021
Lion4_20211021,Lion4_20211021,S,0.0312819114751953,0.0648685652290693,8.984327,1.031958,2928.16374249999,890.836257500004,1.06831155038098e-05,7.28176078184257e-05,0.00306824610577597,0.00115841490656884,0.00873677172672729,0.00347458321133333,0.0324166200460001,1,Lion4_20211021
Lion4_20211021,Lion4_20211021,ORF1ab,0.113283992253012,0.0885329620528302,11.018731,7.027265,16373.0037893328,4914.99621066665,6.91894985859697e-06,1.80128240710936e-05,0.000672981643550269,0.00142976000362915,0.0100874590948,0.0102952511474545,0.0126430598962857,1,Lion4_20211021
Lion4_20211026,Lion4_20211026_R,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,2,Lion4_20211026_R
Lion4_20211026,Lion4_20211026_R,M,0.000801785459751839,0,0.999599,0,502.000133666667,163.999866333333,1.5971817654619e-06,0,0.00199123253752706,0,0.00080167839800005,0.00080167839800005,*,2,Lion4_20211026_R
Lion4_20211026,Lion4_20211026_R,N,0.118477111919262,0.0018147632371686,4.937459,0.999092,958.999026499998,298.0009735,0.000123542473605693,6.08978962670603e-06,0.0051485547571617,0.00335264676576635,0.0200461545416667,0.0236925152356,0.00181435107200012,2,Lion4_20211026_R
Lion4_20211026,Lion4_20211026_R,ORF10,0,0,0,0,87.6666666666667,26.3333333333333,0,0,0,0,*,*,*,2,Lion4_20211026_R
Lion4_20211026,Lion4_20211026_R,ORF3a,0.0734097266545929,0,1.037689,0,628.653954333333,196.346045666667,0.000116772870270802,0,0.00165065214789023,0,0.0366995542549999,0.0366995542549999,*,2,Lion4_20211026_R
Lion4_20211026,Lion4_20211026_R,ORF6,0,0,0,0,146,37,0,0,0,0,*,*,*,2,Lion4_20211026_R
Lion4_20211026,Lion4_20211026_R,ORF7a,0.00565526616044517,0,1.997169,0,274.666268666667,88.3337313333333,2.05895910986739e-05,0,0.00727125689548633,0,0.00282689459499974,0.00282689459499974,*,2,Lion4_20211026_R
Lion4_20211026,Lion4_20211026_R,ORF8,0,0,0,0,280.5,82.5,0,0,0,0,*,*,*,2,Lion4_20211026_R
Lion4_20211026,Lion4_20211026_R,S,0.0258666000764957,0,8.987041,1,2928.16367766666,890.836322333337,8.8337275247905e-06,0,0.00306917303446692,0.00112254066760629,0.00258542879340007,0.00323178599175009,*,2,Lion4_20211026_R
Lion4_20211026,Lion4_20211026_R,ORF1ab,0.113360406263157,0.562633770174321,11.017406,6.379638,16373.0030729995,4914.99692699999,6.9236172348919e-06,0.000114472863061939,0.000672900747094383,0.00129799430086195,0.0337831937556,0.0113324159212,0.0702924644875,2,Lion4_20211026_R
Lion4_20211026,Lion4_20211026,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,1,Lion4_20211026
Lion4_20211026,Lion4_20211026,M,0.00422758765274802,0,0.997882,0,502.000706,163.999294,8.42147750435239e-06,0,0.00198780995339875,0,0.00422702815199982,0.00422702815199982,*,1,Lion4_20211026
Lion4_20211026,Lion4_20211026,N,0.340818543709594,0.00367397981795147,4.78741,0.99816,958.998636166664,298.001363833333,0.000355390019189103,1.23287349114491e-05,0.00499209260519532,0.00334951487187909,0.057408992058,0.0681561447096,0.00367322880000009,1,Lion4_20211026
Lion4_20211026,Lion4_20211026,ORF10,0,0,0,0,87.6666666666667,26.3333333333333,0,0,0,0,*,*,*,1,Lion4_20211026
Lion4_20211026,Lion4_20211026,ORF3a,0.0672516807137633,0,1.031519,0,628.655093,196.344907,0.000106977071310808,0,0.00164083455536405,0,0.0336215023990001,0.0336215023990001,*,1,Lion4_20211026
Lion4_20211026,Lion4_20211026,ORF6,0,0,0,0,146,37,0,0,0,0,*,*,*,1,Lion4_20211026
Lion4_20211026,Lion4_20211026,ORF7a,0.00244710019631408,0,1.998776,0,274.666479,88.333521,8.90935146226591e-06,0,0.00727710205947629,0,0.00122324610999991,0.00122324610999991,*,1,Lion4_20211026
Lion4_20211026,Lion4_20211026,ORF8,0,0,0,0,280.5,82.5,0,0,0,0,*,*,*,1,Lion4_20211026
Lion4_20211026,Lion4_20211026,S,0.0287215912792352,0.00508593125977349,7.985605,0.997451,2928.16605766666,890.833942333337,9.80873034984987e-06,5.70917992465807e-06,0.00272716944419587,0.00111968230284019,0.00375497679511113,0.00358872324475001,0.00508500519800004,1,Lion4_20211026
Lion4_20211026,Lion4_20211026,ORF1ab,0.0477258685857315,0.545612939544859,10.975919,7.355973,16373.0046653328,4914.99533466665,2.91491204951424e-06,0.000111009859093155,0.000670366815642563,0.0014966388570334,0.0296536317522,0.00530162521666664,0.0605953342326666,1,Lion4_20211026
Lion4_20211029,Lion4_20211029_R,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,2,Lion4_20211029_R
Lion4_20211029,Lion4_20211029_R,M,0.00124941406249997,0,0.999375,0,502.000208333334,163.999791666667,2.48887160156386e-06,0,0.00199078602640022,0,0.00124921874999995,0.00124921874999995,*,2,Lion4_20211029_R
Lion4_20211029,Lion4_20211029_R,N,0.259093877285336,0.00332706478299882,4.84962,0.998334,958.999708499997,298.0002915,0.000270170965631046,1.11646360017028e-05,0.00505695669875171,0.0033501108169218,0.0437315621853334,0.0518125848448001,0.00332644888800004,2,Lion4_20211029_R
Lion4_20211029,Lion4_20211029_R,ORF10,0,0,0,0,87.6666666666667,26.3333333333333,0,0,0,0,*,*,*,2,Lion4_20211029_R
Lion4_20211029,Lion4_20211029_R,ORF3a,0.00287454806341212,0,0.998561,0,628.666187,196.333813,4.57245533934232e-06,0,0.0015883803211449,0,0.00287385855799993,0.00287385855799993,*,2,Lion4_20211029_R
Lion4_20211029,Lion4_20211029_R,ORF6,0,0,0,0,146,37,0,0,0,0,*,*,*,2,Lion4_20211029_R
Lion4_20211029,Lion4_20211029_R,ORF7a,0.00435196989043923,0,1.997822,0,274.666202333333,88.3337976666667,1.58445773577839e-05,0,0.00727363608273673,0,0.00217544332599995,0.00217544332599995,*,2,Lion4_20211029_R
Lion4_20211029,Lion4_20211029_R,ORF8,0,0,0,0,280.5,82.5,0,0,0,0,*,*,*,2,Lion4_20211029_R
Lion4_20211029,Lion4_20211029_R,S,0.017561477785339,0.000574000157190082,8.991211,0.999713,2928.16481949999,890.835180500004,5.99743486718679e-06,6.44339345543033e-07,0.00307059593781177,0.00112221993684498,0.00181284065479999,0.00219432141074999,0.000573835261999944,2,Lion4_20211029_R
Lion4_20211029,Lion4_20211029_R,ORF1ab,0.116999697108439,0.0825123410342043,11.013083,7.026335,16373.0004579995,4914.99954199999,7.14589225161084e-06,1.67878634227967e-05,0.000672636822325333,0.00142956981785209,0.00997164559839998,0.011695816251,0.0117821070654286,2,Lion4_20211029_R
Lion4_20211029,Lion4_20211029,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,1,Lion4_20211029
Lion4_20211029,Lion4_20211029,M,0.000306000100138547,0,0.999847,0,502.000051,163.999949,6.09561890539621e-07,0,0.00199172688928671,0,0.000305953181999996,0.000305953181999996,*,1,Lion4_20211029
Lion4_20211029,Lion4_20211029,N,0.106066982750068,0.00527310130641357,4.944374,0.997357,958.999910666664,298.000089333333,0.000110601660720004,1.76949655223601e-05,0.00515576064711293,0.00334683456716816,0.0185542200536666,0.0212106582439999,0.00527202910199986,1,Lion4_20211029
Lion4_20211029,Lion4_20211029,ORF10,0,0,0,0,87.6666666666667,26.3333333333333,0,0,0,0,*,*,*,1,Lion4_20211029
Lion4_20211029,Lion4_20211029,ORF3a,0.00186069960174345,0,0.999069,0,628.666356333333,196.333643666667,2.9597569251135e-06,0,0.00158918795309331,0,0.00186026647800008,0.00186026647800008,*,1,Lion4_20211029
Lion4_20211029,Lion4_20211029,ORF6,0,0,0,0,146,37,0,0,0,0,*,*,*,1,Lion4_20211029
Lion4_20211029,Lion4_20211029,ORF7a,0.00348365473831343,0,1.998257,0,274.666451666667,88.3335483333333,1.2683218926719e-05,0,0.0072752132190686,0,0.00174137837100008,0.00174137837100008,*,1,Lion4_20211029
Lion4_20211029,Lion4_20211029,ORF8,0,0,0,0,280.5,82.5,0,0,0,0,*,*,*,1,Lion4_20211029
Lion4_20211029,Lion4_20211029,S,0.0273367500878805,0.000544000139851952,8.986307,0.999728,2928.16215099999,890.837849000004,9.33580473968791e-06,6.10661233649435e-07,0.00306892396547476,0.00112223341332233,0.00278582845300004,0.00303493694422226,0.000543852032000025,1,Lion4_20211029
Lion4_20211029,Lion4_20211029,ORF1ab,0.11590620282407,0.0936706140146263,11.022496,7.032254,16373.0033583328,4914.99664166665,7.07910456544801e-06,1.90581237066447e-05,0.000673211612968383,0.00143077493489709,0.0104747450748,0.0105329658254545,0.0187264554832,1,Lion4_20211029
Lion4_20211206,Lion4_20211206_R,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,2,Lion4_20211206_R
Lion4_20211206,Lion4_20211206_R,M,0.00082977031767868,0,0.999585,0,502.000138333334,163.999861666667,1.65292846419039e-06,0,0.00199120463057774,0,0.000829655549999808,0.000829655549999808,*,2,Lion4_20211206_R
Lion4_20211206,Lion4_20211206_R,N,0.378499937507646,0.00346851343733752,4.910036,0.998263,958.999399833331,298.000600166667,0.000394682142213465,1.16392833953947e-05,0.00511995732307376,0.00334986909234978,0.0545600018465714,0.0630753412106667,0.00346796566200003,2,Lion4_20211206_R
Lion4_20211206,Lion4_20211206_R,ORF10,0,0,0,0,87.6666666666667,26.3333333333333,0,0,0,0,*,*,*,2,Lion4_20211206_R
Lion4_20211206,Lion4_20211206_R,ORF3a,0.000813834486168982,0,0.999593,0,628.666531,196.333469,1.29454081939823e-06,0,0.0015900210218126,0,0.000813668701999948,0.000813668701999948,*,2,Lion4_20211206_R
Lion4_20211206,Lion4_20211206_R,ORF6,0,0,0,0,146,37,0,0,0,0,*,*,*,2,Lion4_20211206_R
Lion4_20211206,Lion4_20211206_R,ORF7a,0.00649433649677189,0,1.996744,0,274.666596333333,88.3334036666667,2.36444350476838e-05,0,0.0072697008906637,0,0.00324668345400003,0.00324668345400003,*,2,Lion4_20211206_R
Lion4_20211206,Lion4_20211206_R,ORF8,0,0,0,0,280.5,82.5,0,0,0,0,*,*,*,2,Lion4_20211206_R
Lion4_20211206,Lion4_20211206_R,S,0.0122431107079213,0,7.993875,1,2928.16571233333,890.83428766667,4.18115363360543e-06,0,0.00272999405953362,0.00112254323149063,0.00135987152644448,0.00152985546725004,*,2,Lion4_20211206_R
Lion4_20211206,Lion4_20211206_R,ORF1ab,0.165592495181369,0.0880053456202785,11.006448,5.027709,16373.0122596662,4914.98774033332,1.01137464844691e-05,1.79055066400451e-05,0.00067223109745747,0.001022934189386,0.0140784933501111,0.0165433170984,0.0175959418636,2,Lion4_20211206_R
Lion4_20211206,Lion4_20211206,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,1,Lion4_20211206
Lion4_20211206,Lion4_20211206,M,0.000947700316401149,0,0.999526,0,502.000158,163.999842,1.88784864167542e-06,0,0.0019910870227256,0,0.000947550647999895,0.000947550647999895,*,1,Lion4_20211206
Lion4_20211206,Lion4_20211206,N,0.305983299232926,0.00278466791141835,4.945635,0.998606,959.000043999998,297.999956,0.000319064948064723,9.34452457240749e-06,0.00515707484159408,0.00335102734042015,0.0441026822317142,0.050989110349,0.00278411352799979,1,Lion4_20211206
Lion4_20211206,Lion4_20211206,ORF10,0,0,0,0,87.6666666666667,26.3333333333333,0,0,0,0,*,*,*,1,Lion4_20211206
Lion4_20211206,Lion4_20211206,ORF3a,0.00146328525084158,0,0.999268,0,628.666422666667,196.333577333334,2.32760204471338e-06,0,0.00158950432848206,0,0.00146292835200001,0.00146292835200001,*,1,Lion4_20211206
Lion4_20211206,Lion4_20211206,ORF6,0,0,0,0,146,37,0,0,0,0,*,*,*,1,Lion4_20211206
Lion4_20211206,Lion4_20211206,ORF7a,0.00632661426315723,0,1.996829,0,274.666569,88.333431,2.30337979834642e-05,0,0.00727001108023452,0,0.003162631267,0.003162631267,*,1,Lion4_20211206
Lion4_20211206,Lion4_20211206,ORF8,0,0,0,0,280.5,82.5,0,0,0,0,*,*,*,1,Lion4_20211206
Lion4_20211206,Lion4_20211206,S,0.0295104613178978,0.00544160039672585,7.98521,0.997273,2928.16441949999,890.835580500004,1.00781435363991e-05,6.10842282890365e-06,0.00272703607311899,0.00111948043143972,0.00388153214777774,0.00368683279849996,0.00543912694199999,1,Lion4_20211206
Lion4_20211206,Lion4_20211206,ORF1ab,0.131349678413777,0.0802476171450641,11.003164,5.033042,16373.0076923328,4914.99230766665,8.02233046499366e-06,1.63271094076566e-05,0.000672030710958046,0.00102401828628484,0.0117514205957779,0.0131308300036001,0.0133695451146667,1,Lion4_20211206
Lion5_20211014,Lion5_20211014_R,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,2,Lion5_20211014_R
Lion5_20211014,Lion5_20211014_R,M,0.0677674361934551,0.0693516398598259,1.034017,0.035962,502.000173666667,163.999826333333,0.000134994846114243,0.000422876300605753,0.00205979410813232,0.000219280720010681,0.0456897264473334,0.0338658551150001,0.0693374691120001,2,Lion5_20211014_R
Lion5_20211014,Lion5_20211014_R,N,0.443322907368454,0.00330482581408728,4.732039,0.998345,959.038437999998,297.961562,0.000462257705012294,1.10914501585519e-05,0.00493414946940845,0.00335058318696826,0.0744297648406667,0.0886548134188,0.00330452194999986,2,Lion5_20211014_R
Lion5_20211014,Lion5_20211014_R,ORF10,0,0,0,0,87.6666666666667,26.3333333333333,0,0,0,0,*,*,*,2,Lion5_20211014_R
Lion5_20211014,Lion5_20211014_R,ORF3a,0.0735177021594118,0.191881500085994,1.036948,0.10746,628.678982666666,196.321017333334,0.00011693997125142,0.000977386439273579,0.00164940777183544,0.000547368801668054,0.0884321415933333,0.03673586399,0.1918246968,2,Lion5_20211014_R
Lion5_20211014,Lion5_20211014_R,ORF6,0,0,0,0,146,37,0,0,0,0,*,*,*,2,Lion5_20211014_R
Lion5_20211014,Lion5_20211014_R,ORF7a,0.062676504133207,0,2.02977,0,274.666313666667,88.3336863333333,0.000228191449095104,0,0.00738994881790752,0,0.020887859876,0.020887859876,*,2,Lion5_20211014_R
Lion5_20211014,Lion5_20211014_R,ORF8,0,0,0,0,280.5,82.5,0,0,0,0,*,*,*,2,Lion5_20211014_R
Lion5_20211014,Lion5_20211014_R,S,0.0318220681720216,0,4.983897,0,2926.49790266666,892.502097333337,1.08737710500407e-05,0,0.00170302428560042,0,0.00636117439159998,0.00795146798949997,*,2,Lion5_20211014_R
Lion5_20211014,Lion5_20211014_R,ORF1ab,1.99546262543238,0.396423058910091,9.031922,4.207815,16372.2038009995,4915.64855999999,0.000121881125454263,8.06451181510203e-05,0.000551661957655854,0.000856004034592744,0.07469063572975,0.0866942441157391,0.0792265457379999,2,Lion5_20211014_R
Lion5_20211014,Lion5_20211014,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,1,Lion5_20211014
Lion5_20211014,Lion5_20211014,M,0.000482000038587988,0,0.999759,0,502.000080333334,163.999919666667,9.60159285767315e-07,0,0.00199155147412755,0,0.000481883838000075,0.000481883838000075,*,1,Lion5_20211014
Lion5_20211014,Lion5_20211014,N,0.371244830826726,0.00255893664108853,4.789061,0.998719,959.041445833331,297.958554166667,0.000387099882324839,8.5882301592092e-06,0.00499359127888231,0.00335187221858163,0.06229335171,0.0742402784364,0.00255871807800001,1,Lion5_20211014
Lion5_20211014,Lion5_20211014,ORF10,0,0,0,0,87.6666666666667,26.3333333333333,0,0,0,0,*,*,*,1,Lion5_20211014
Lion5_20211014,Lion5_20211014,ORF3a,0,0,1,0,628.666666666667,196.333333333334,0,0,0.00159066808059385,0,0,*,*,1,Lion5_20211014
Lion5_20211014,Lion5_20211014,ORF6,0.140583347596064,0,0.040164,0,145.885792,37.015847,0.000963653455684457,0,0.00027531125169475,0,0.0702628657350001,0.0702628657350001,*,1,Lion5_20211014
Lion5_20211014,Lion5_20211014,ORF7a,0.00209923081943384,0,1.99895,0,274.666435333333,88.3335646666667,7.64283709032824e-06,0,0.00727773671207437,0,0.001049391628,0.001049391628,*,1,Lion5_20211014
Lion5_20211014,Lion5_20211014,ORF8,0.0605466531617637,0,0.031242,0,280.510414,82.489586,0.00021584458237534,0,0.000111375544153594,0,0.0605318748720001,0.0605318748720001,*,1,Lion5_20211014
Lion5_20211014,Lion5_20211014,S,0.157965626278663,0.18303648139964,6.075145,0.101883,2927.18384149999,891.816158500004,5.39650513367538e-05,0.000205240149166504,0.00207542311277821,0.000114242155212082,0.037869638056,0.026303505647,0.183005708622,1,Lion5_20211014
Lion5_20211014,Lion5_20211014,ORF1ab,1.30721447521419,0.855636266263117,8.672455,4.358525,16372.6595596662,4915.34044033332,7.98413031462828e-05,0.000174074670238934,0.000529691280051072,0.000886718845399941,0.0720485469446666,0.0816491013523749,0.0855070786702,1,Lion5_20211014
Lion5_20211021,Lion5_20211021_R,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,2,Lion5_20211021_R
Lion5_20211021,Lion5_20211021_R,M,0.000957770689114375,0,0.999521,0,502.000159666667,163.999840333333,1.90790913244001e-06,0,0.00199107705595889,0,0.00095754111800006,0.00095754111800006,*,2,Lion5_20211021_R
Lion5_20211021,Lion5_20211021_R,N,0.0201076049740851,0.00330729774998979,4.9899,0.998344,958.998323333331,298.001676666667,2.09672994048563e-05,1.10982521540951e-05,0.00520324163097165,0.00335012880184802,0.00390150143266673,0.00502562331700002,0.0033065153280003,2,Lion5_20211021_R
Lion5_20211021,Lion5_20211021_R,ORF10,0,0,0,0,87.6666666666667,26.3333333333333,0,0,0,0,*,*,*,2,Lion5_20211021_R
Lion5_20211021,Lion5_20211021_R,ORF3a,0.00188681143833291,0,0.999056,0,628.666352,196.333648,3.001292231293e-06,0,0.00158916728535202,0,0.00188621772799991,0.00188621772799991,*,2,Lion5_20211021_R
Lion5_20211021,Lion5_20211021_R,ORF6,0,0.0792312161178911,0,0.041307,146,37,0,0.00214138421940246,0,0.0011164054054054,0.079201463502,*,0.079201463502,2,Lion5_20211021_R
Lion5_20211021,Lion5_20211021_R,ORF7a,0.00286475536926568,0,1.998567,0,274.666511,88.333489,1.04299405079845e-05,0,0.00727634028889674,0,0.00143184875500002,0.00143184875500002,*,2,Lion5_20211021_R
Lion5_20211021,Lion5_20211021_R,ORF8,0,0,0,0,280.5,82.5,0,0,0,0,*,*,*,2,Lion5_20211021_R
Lion5_20211021,Lion5_20211021_R,S,0.0144277024201246,0.00775110101271602,7.992777,0.996111,2928.16662999999,890.833370000004,4.92721359239197e-06,8.70095494145666e-06,0.00272961822531255,0.00111817881272229,0.00246329980755553,0.00288438938199995,0.00774775135799999,2,Lion5_20211021_R
Lion5_20211021,Lion5_20211021_R,ORF1ab,0.382492600126567,0.0735586342263169,11.166294,5.025597,16373.0690949995,4914.93090499999,2.33610814140755e-05,1.49663618162944e-05,0.000681991502949822,0.00102251630737829,0.0227684563567,0.0381851164184,0.01470359259,2,Lion5_20211021_R
Lion5_20211021,Lion5_20211021,E,0,0,0,0,164.166666666667,60.8333333333334,0,0,0,0,*,*,*,1,Lion5_20211021
Lion5_20211021,Lion5_20211021,M,0,0,1,0,502,164,0,0,0.00199203187250996,0,0,*,*,1,Lion5_20211021
Lion5_20211021,Lion5_20211021,N,0.137795591722903,0.00283464316486792,4.926613,0.998581,958.999202833331,298.000797166667,0.000143686867847013,9.51219993979598e-06,0.00513724410348256,0.0033509339890843,0.0234336812866666,0.0275536229684,0.0028339728779998,1,Lion5_20211021
